JOB-074,Pre-Litigation Paralegal,"Elia and Ponto, PLLC","Southfield, MI 48075",,,"=IF(AND(ISNUMBER(E78),ISNUMBER(F78)),AVERAGE(E78:F78),IF(ISNUMBER(E78),E78,IF(ISNUMBER(F78),F78,"""")))",Salary,Full-time,"Health insurance, Paid time off",Not Applied,Indeed,Personal injury legal practice
JOB-075,Aquatics Manager,Aqua Tots Swim School,"Rochester Hills, MI 48307",50000.0,55000.0,"=IF(AND(ISNUMBER(E79),ISNUMBER(F79)),AVERAGE(E79:F79),IF(ISNUMBER(E79),E79,IF(ISNUMBER(F79),F79,"""")))",Salary,Full-time,"Paid training, Opportunities for advancement",Not Applied,Indeed,"40-45 hrs/wk, Day shift"
JOB-076,Entry Level Sales Representative,Power Home Remodeling,"Taylor, MI 48180",72000.0,130000.0,"=IF(AND(ISNUMBER(E80),ISNUMBER(F80)),AVERAGE(E80:F80),IF(ISNUMBER(E80),E80,IF(ISNUMBER(F80),F80,"""")))",Salary,Full-time,"Paid training, Paid parental leave, 401(k), Health insurance, 401(k) matching",Not Applied,Indeed,Home remodeling sales
JOB-077,Entry Level Sales Representative,Power Home Remodeling,"South Lyon, MI 48178",72000.0,130000.0,"=IF(AND(ISNUMBER(E81),ISNUMBER(F81)),AVERAGE(E81:F81),IF(ISNUMBER(E81),E81,IF(ISNUMBER(F81),F81,"""")))",Salary,Full-time,"Paid training, Paid parental leave, 401(k), Health insurance, 401(k) matching",Not Applied,Indeed,Home remodeling sales
JOB-078,Dental Office Manager,Dental Ventures,"Flint, MI 48553",70000.0,80000.0,"=IF(AND(ISNUMBER(E82),ISNUMBER(F82)),AVERAGE(E82:F82),IF(ISNUMBER(E82),E82,IF(ISNUMBER(F82),F82,"""")))",Salary,Full-time,"Referral program, Paid time off, Employee discount, Vision, Paid holidays",Not Applied,Indeed,8 hour shift
JOB-079,Relocation Manager-Arabic Bi-Lingual,HousingToHome,"Sterling Heights, MI 48310",55000.0,58000.0,"=IF(AND(ISNUMBER(E83),ISNUMBER(F83)),AVERAGE(E83:F83),IF(ISNUMBER(E83),E83,IF(ISNUMBER(F83),F83,"""")))",Salary,Full-time,"Professional development, Tuition reimbursement, AD&D, 401(k), Health insurance",Not Applied,Indeed,Bilingual Arabic required
JOB-080,Accounting Manager,"PASONA N A, INC.","Novi, MI",90000.0,95000.0,"=IF(AND(ISNUMBER(E84),ISNUMBER(F84)),AVERAGE(E84:F84),IF(ISNUMBER(E84),E84,IF(ISNUMBER(F84),F84,"""")))",Salary,Full-time,"Health insurance, Paid time off, 401(k)",Not Applied,Indeed,Hybrid remote
JOB-081,Dental Office Manager,All Dental & Implant Center,"Warren, MI",65000.0,75000.0,"=IF(AND(ISNUMBER(E85),ISNUMBER(F85)),AVERAGE(E85:F85),IF(ISNUMBER(E85),E85,IF(ISNUMBER(F85),F85,"""")))",Salary,Full-time,"Referral program, Health insurance, Paid time off, Employee discount, Vision, Dental",Not Applied,Indeed,Dental experience required
JOB-082,Senior Accountant,Thornton & Grooms,"Farmington Hills, MI 48335",,,"=IF(AND(ISNUMBER(E86),ISNUMBER(F86)),AVERAGE(E86:F86),IF(ISNUMBER(E86),E86,IF(ISNUMBER(F86),F86,"""")))",Salary,Full-time,"Paid parental leave, Health insurance, 401(k) matching, Employee discount, Vision",Not Applied,Indeed,HVAC / residential services
JOB-083,Sales Representative,UHY LLP,"Novi, MI 48375",,,"=IF(AND(ISNUMBER(E87),ISNUMBER(F87)),AVERAGE(E87:F87),IF(ISNUMBER(E87),E87,IF(ISNUMBER(F87),F87,"""")))",Salary,Full-time,"Health insurance, 401(k), Paid time off",Not Applied,Indeed,Professional services / accounting
JOB-084,Property Sales Coordinator,RHP Properties,"Clarkston, MI",,,"=IF(AND(ISNUMBER(E88),ISNUMBER(F88)),AVERAGE(E88:F88),IF(ISNUMBER(E88),E88,IF(ISNUMBER(F88),F88,"""")))",Salary,Full-time,"Health insurance, 401(k) matching, Paid time off, Vision, Dental, FSA",Not Applied,Indeed,Manufactured housing communities
JOB-085,Entry Level Sales Representative,Pure Energy Company,"Clinton Township, MI 48035",80000.0,130000.0,"=IF(AND(ISNUMBER(E89),ISNUMBER(F89)),AVERAGE(E89:F89),IF(ISNUMBER(E89),E89,IF(ISNUMBER(F89),F89,"""")))",Salary,Full-time,"Paid training, 401(k), Health insurance, Paid time off, Vision, Dental",Not Applied,Indeed,Renewable energy
JOB-086,Entry Level Outside Sales,Roof Maxx,"Rochester Hills, MI 48309",110000.0,140000.0,"=IF(AND(ISNUMBER(E90),ISNUMBER(F90)),AVERAGE(E90:F90),IF(ISNUMBER(E90),E90,IF(ISNUMBER(F90),F90,"""")))",Salary,Full-time,Paid training,Not Applied,Indeed,Monday to Friday
JOB-087,Restaurant General Manager,Burger King,"Pontiac, MI 48341",55000.0,65000.0,"=IF(AND(ISNUMBER(E91),ISNUMBER(F91)),AVERAGE(E91:F91),IF(ISNUMBER(E91),E91,IF(ISNUMBER(F91),F91,"""")))",Salary,Full-time,"Paid training, 401(k), Health insurance, Paid time off, Employee discount, Vision",Not Applied,Indeed,Quick service restaurant
JOB-088,Service Sales Representative,"Total Energy Systems, LLC","Wixom, MI",60000.0,,"=IF(AND(ISNUMBER(E92),ISNUMBER(F92)),AVERAGE(E92:F92),IF(ISNUMBER(E92),E92,IF(ISNUMBER(F92),F92,"""")))",Salary,Full-time,"Professional development, Tuition reimbursement, 401(k), Health insurance",Not Applied,Indeed,Power systems / generators
JOB-089,Assistant General Manager,Taco Bell,"Westland, MI 48185",48000.0,60000.0,"=IF(AND(ISNUMBER(E93),ISNUMBER(F93)),AVERAGE(E93:F93),IF(ISNUMBER(E93),E93,IF(ISNUMBER(F93),F93,"""")))",Salary,Full-time,"Tuition reimbursement, Health insurance, 401(k) 6% Match, Paid time off, Gym",Not Applied,Indeed,"50 hrs/wk, Multiple openings"
JOB-090,Sales Professional,SalesDraft Recruiting,"Detroit, MI",90000.0,145000.0,"=IF(AND(ISNUMBER(E94),ISNUMBER(F94)),AVERAGE(E94:F94),IF(ISNUMBER(E94),E94,IF(ISNUMBER(F94),F94,"""")))",Salary,Full-time,"Commission, Opportunities for advancement",Not Applied,Indeed,Direct sales
JOB-091,Sales Representative,Power Home Remodeling,"Canton, MI 48188",72000.0,130000.0,"=IF(AND(ISNUMBER(E95),ISNUMBER(F95)),AVERAGE(E95:F95),IF(ISNUMBER(E95),E95,IF(ISNUMBER(F95),F95,"""")))",Salary,Full-time,"Paid training, Paid parental leave, 401(k), Health insurance, 401(k) matching",Not Applied,Indeed,Home remodeling sales
JOB-092,Restaurant Manager,Bob Evans Restaurants,"Howell, MI 48843",,56000.0,"=IF(AND(ISNUMBER(E96),ISNUMBER(F96)),AVERAGE(E96:F96),IF(ISNUMBER(E96),E96,IF(ISNUMBER(F96),F96,"""")))",Salary,Full-time,"Health insurance, 401(k) matching, Flexible schedule",Not Applied,Indeed,Up to $56k; Weekends as needed
JOB-093,Sales and Service Manager,Thornton & Grooms,"Farmington Hills, MI 48335",,,"=IF(AND(ISNUMBER(E97),ISNUMBER(F97)),AVERAGE(E97:F97),IF(ISNUMBER(E97),E97,IF(ISNUMBER(F97),F97,"""")))",Salary,Full-time,"401(k) 4% Match, Health insurance, Vision, Dental, Unlimited PTO",Not Applied,Indeed,Home services
JOB-094,General Manager 719,WhiteWater Express Car Wash,"Rochester Hills, MI 48309",50000.0,55000.0,"=IF(AND(ISNUMBER(E98),ISNUMBER(F98)),AVERAGE(E98:F98),IF(ISNUMBER(E98),E98,IF(ISNUMBER(F98),F98,"""")))",Salary,Full-time,"Health insurance, 401(k) matching, Paid time off, Vision, Dental, Life",Not Applied,Indeed,45-50 hrs/wk
JOB-095,Sales Consultant (AT&T),Equinox Collective,"Farmington Hills, MI 48336",50000.0,60000.0,"=IF(AND(ISNUMBER(E99),ISNUMBER(F99)),AVERAGE(E99:F99),IF(ISNUMBER(E99),E99,IF(ISNUMBER(F99),F99,"""")))",Salary,Full-time,"Professional development, Opportunities for advancement",Not Applied,Indeed,Multiple openings
JOB-096,Sales Professional,SalesDraft Recruiting,"Ann Arbor, MI",90000.0,160000.0,"=IF(AND(ISNUMBER(E100),ISNUMBER(F100)),AVERAGE(E100:F100),IF(ISNUMBER(E100),E100,IF(ISNUMBER(F100),F100,"""")))",Salary,Full-time,"Commission, Opportunities for advancement",Not Applied,Indeed,Direct sales
JOB-097,Restaurant Manager (FOH),International Market Place,"Detroit, MI 48226",60000.0,,"=IF(AND(ISNUMBER(E101),ISNUMBER(F101)),AVERAGE(E101:F101),IF(ISNUMBER(E101),E101,IF(ISNUMBER(F101),F101,"""")))",Salary,Full-time,"Health insurance, Paid time off, Vision, Dental, Opportunities for advancement",Not Applied,Indeed,Weekends as needed +2
JOB-098,Store Manager in Training,Serv-U-Success,"Belleville, MI",42588.0,56160.0,"=IF(AND(ISNUMBER(E102),ISNUMBER(F102)),AVERAGE(E102:F102),IF(ISNUMBER(E102),E102,IF(ISNUMBER(F102),F102,"""")))",Salary,Full-time,Cell phone reimbursement,Not Applied,Indeed,"40-45 hrs/wk, Weekends as needed +1"
JOB-099,Dental Office Manager,All Dental & Implant Center,"Saint Clair Shores, MI 48081",65000.0,75000.0,"=IF(AND(ISNUMBER(E103),ISNUMBER(F103)),AVERAGE(E103:F103),IF(ISNUMBER(E103),E103,IF(ISNUMBER(F103),F103,"""")))",Salary,Full-time,"Referral program, Health insurance, Paid time off, Employee discount, Vision, Dental",Not Applied,Indeed,Dental experience required
JOB-100,Restaurant Manager,Bad Brads BBQ,"Oakland County, MI",50000.0,55000.0,"=IF(AND(ISNUMBER(E104),ISNUMBER(F104)),AVERAGE(E104:F104),IF(ISNUMBER(E104),E104,IF(ISNUMBER(F104),F104,"""")))",Salary,Full-time,"Health insurance, 401(k) matching, Employee discount, Paid holidays, Flexible schedule",Not Applied,Indeed,Weekends as needed +3
JOB-101,Sales Professional,SalesDraft Recruiting,"Macomb, MI",90000.0,160000.0,"=IF(AND(ISNUMBER(E105),ISNUMBER(F105)),AVERAGE(E105:F105),IF(ISNUMBER(E105),E105,IF(ISNUMBER(F105),F105,"""")))",Salary,Full-time,"Commission, Opportunities for advancement",Not Applied,Indeed,Direct sales
JOB-102,Restaurant Manager I,"Areas USA, Inc","Detroit, MI",,,"=IF(AND(ISNUMBER(E106),ISNUMBER(F106)),AVERAGE(E106:F106),IF(ISNUMBER(E106),E106,IF(ISNUMBER(F106),F106,"""")))",Salary,Full-time,"Health insurance, 401(k) matching, Paid time off, Employee discount, Vision, Dental",Not Applied,Indeed,Airport dining / hospitality
JOB-103,Sales Manager,Underground Printing,"Detroit, MI 48226",,,"=IF(AND(ISNUMBER(E107),ISNUMBER(F107)),AVERAGE(E107:F107),IF(ISNUMBER(E107),E107,IF(ISNUMBER(F107),F107,"""")))",Salary,Full-time,"Health insurance, 401(k) matching, Paid time off, Vision, Dental, Paid holidays",Not Applied,Indeed,Custom apparel
JOB-104,Dental Operations Manager,Art of Dental,"Westland, MI 48186",70000.0,80000.0,"=IF(AND(ISNUMBER(E108),ISNUMBER(F108)),AVERAGE(E108:F108),IF(ISNUMBER(E108),E108,IF(ISNUMBER(F108),F108,"""")))",Salary,Full-time,"Health insurance, Paid time off, Employee discount, Vision, Dental, Paid holidays",Not Applied,Indeed,Dental experience required
JOB-105,Real Estate Lending Analyst,MSGCU,"Troy, MI 48098",72000.0,,"=IF(AND(ISNUMBER(E109),ISNUMBER(F109)),AVERAGE(E109:F109),IF(ISNUMBER(E109),E109,IF(ISNUMBER(F109),F109,"""")))",Salary,Full-time,"Health insurance, 401(k) matching, Paid time off, Vision, HSA, Dental",Not Applied,Indeed,Mortgage underwriting / lending
JOB-106,Commercial Credit and Operations Manager,Community Choice Credit Union,"Farmington Hills, MI 48334",,,"=IF(AND(ISNUMBER(E110),ISNUMBER(F110)),AVERAGE(E110:F110),IF(ISNUMBER(E110),E110,IF(ISNUMBER(F110),F110,"""")))",Salary,Full-time,"Health insurance, 401(k), Paid time off",Not Applied,Indeed,Credit union commercial credit
JOB-107,Sales Representative,Power Home Remodeling,"Royal Oak, MI 48073",72000.0,130000.0,"=IF(AND(ISNUMBER(E111),ISNUMBER(F111)),AVERAGE(E111:F111),IF(ISNUMBER(E111),E111,IF(ISNUMBER(F111),F111,"""")))",Salary,Full-time,"Paid training, Paid parental leave, 401(k), Health insurance, 401(k) matching",Not Applied,Indeed,Home remodeling sales
JOB-108,In Home Inspection Sales Consultant,Acculevel Inc.,"Ann Arbor, MI",79000.0,139000.0,"=IF(AND(ISNUMBER(E112),ISNUMBER(F112)),AVERAGE(E112:F112),IF(ISNUMBER(E112),E112,IF(ISNUMBER(F112),F112,"""")))",Salary,Full-time,"Fuel card, 401(k), Health insurance, 401(k) matching, Paid time off",Not Applied,Indeed,Foundation repair / waterproofing
JOB-109,Project Engineer,United Wholesale Mortgage,"Pontiac, MI 48341",,,"=IF(AND(ISNUMBER(E113),ISNUMBER(F113)),AVERAGE(E113:F113),IF(ISNUMBER(E113),E113,IF(ISNUMBER(F113),F113,"""")))",Salary,Full-time,"Paid training, Parental leave, Health insurance, 401(k) matching, Paid time off",Not Applied,Indeed,Mortgage tech & operations
JOB-110,Dental Assistant Instructor (Part-Time),Dorsey College,"Detroit, MI 48228",,,"=IF(AND(ISNUMBER(E114),ISNUMBER(F114)),AVERAGE(E114:F114),IF(ISNUMBER(E114),E114,IF(ISNUMBER(F114),F114,"""")))",Hourly,Part-time,"403(b), Health insurance, Vision, Dental, Life insurance, EAP",Not Applied,Indeed,Adjunct instructional role
JOB-111,Restaurant General Manager,Abygroups DBA Popeyes,"Lansing, MI 48911",55000.0,65000.0,"=IF(AND(ISNUMBER(E115),ISNUMBER(F115)),AVERAGE(E115:F115),IF(ISNUMBER(E115),E115,IF(ISNUMBER(F115),F115,"""")))",Salary,Full-time,"Paid training, 401(k), Health insurance, Paid time off, Employee discount",Not Applied,Indeed,Day shift +1
JOB-112,Client Representative (Entry Level Sales),Confidential,"Troy, MI 48007",50000.0,80000.0,"=IF(AND(ISNUMBER(E116),ISNUMBER(F116)),AVERAGE(E116:F116),IF(ISNUMBER(E116),E116,IF(ISNUMBER(F116),F116,"""")))",Salary,Full-time,"Professional development, Health insurance, Opportunities for advancement",Not Applied,Indeed,Client relations & sales
JOB-113,Insurance Sales Producer,Howard Beatty IV Insurance Agency,"Troy, MI 48083",50000.0,120000.0,"=IF(AND(ISNUMBER(E117),ISNUMBER(F117)),AVERAGE(E117:F117),IF(ISNUMBER(E117),E117,IF(ISNUMBER(F117),F117,"""")))",Salary,Full-time,Opportunities for advancement,Not Applied,Indeed,Hybrid remote
JOB-114,Sales Representative,Kimball Midwest,"Detroit, MI 48201",,,"=IF(AND(ISNUMBER(E118),ISNUMBER(F118)),AVERAGE(E118:F118),IF(ISNUMBER(E118),E118,IF(ISNUMBER(F118),F118,"""")))",Salary,Full-time,"401(k), Health insurance, Dental insurance, Disability insurance",Not Applied,Indeed,Industrial sales
JOB-115,Account Manager SMB- Business Sales,Verizon,"Rochester Hills, MI 48307",,,"=IF(AND(ISNUMBER(E119),ISNUMBER(F119)),AVERAGE(E119:F119),IF(ISNUMBER(E119),E119,IF(ISNUMBER(F119),F119,"""")))",Salary,Full-time,"Tuition reimbursement, Pet insurance, Paid parental leave, AD&D, Health insurance",Not Applied,Indeed,"40 hrs/wk, Business telecom"
JOB-116,Store Manager - Jiffy Lube Multicare,Stonebriar Auto Services LLC,"Lansing, MI 48911",,,"=IF(AND(ISNUMBER(E120),ISNUMBER(F120)),AVERAGE(E120:F120),IF(ISNUMBER(E120),E120,IF(ISNUMBER(F120),F120,"""")))",Salary,Full-time,"Health insurance, Paid time off, Dental, Life insurance, Leadership training",Not Applied,Indeed,Automotive retail
JOB-117,Customer On-Site,Traba,"Livonia, MI 48150",24.0,26.0,"=IF(AND(ISNUMBER(E121),ISNUMBER(F121)),AVERAGE(E121:F121),IF(ISNUMBER(E121),E121,IF(ISNUMBER(F121),F121,"""")))",Hourly,Full-time,"Health insurance, Vision insurance",Not Applied,Indeed,26 hires in 30 days; Often responds in 1 day
JOB-118,Chief of Staff (Referral Circle Seat),Referna Network,Remote,84520.0,101788.0,"=IF(AND(ISNUMBER(E122),ISNUMBER(F122)),AVERAGE(E122:F122),IF(ISNUMBER(E122),E122,IF(ISNUMBER(F122),F122,"""")))",Salary,Contract,"Health insurance, Remote stipend",Not Applied,Indeed,Remote contract
JOB-119,Operations Manager,Merlin Entertainments,"Auburn Hills, MI",64000.0,64000.0,"=IF(AND(ISNUMBER(E123),ISNUMBER(F123)),AVERAGE(E123:F123),IF(ISNUMBER(E123),E123,IF(ISNUMBER(F123),F123,"""")))",Salary,Full-time,"Disability insurance, Health insurance",Not Applied,Indeed,Entertainment attractions
JOB-120,Investment Operations and Client Service Associate,Backman Wealth Management,"Grosse Pointe Farms, MI 48236",55000.0,60000.0,"=IF(AND(ISNUMBER(E124),ISNUMBER(F124)),AVERAGE(E124:F124),IF(ISNUMBER(E124),E124,IF(ISNUMBER(F124),F124,"""")))",Salary,Full-time,"Health insurance, 401(k) matching, Paid time off, Vision, Dental, Profit sharing",Not Applied,Indeed,Wealth management
JOB-121,Clinical Operations Specialist,StoryPoint,"Rochester, MI 48306",100000.0,100000.0,"=IF(AND(ISNUMBER(E125),ISNUMBER(F125)),AVERAGE(E125:F125),IF(ISNUMBER(E125),E125,IF(ISNUMBER(F125),F125,"""")))",Salary,Full-time,"Health insurance, Paid time off, 401(k)",Not Applied,Indeed,Senior living operations
JOB-122,Recruiter,Victors Home Solutions,"Plymouth, MI 48170",50000.0,50000.0,"=IF(AND(ISNUMBER(E126),ISNUMBER(F126)),AVERAGE(E126:F126),IF(ISNUMBER(E126),E126,IF(ISNUMBER(F126),F126,"""")))",Salary,Full-time,"Referral program, Health insurance, 401(k) matching, Paid time off, Vision, Dental",Not Applied,Indeed,Talent acquisition
JOB-123,Construction Scheduler / BIM Coordinator,LaSalle,"Southfield, MI 48034",,,"=IF(AND(ISNUMBER(E127),ISNUMBER(F127)),AVERAGE(E127:F127),IF(ISNUMBER(E127),E127,IF(ISNUMBER(F127),F127,"""")))",Salary,Full-time,"401(k), Health insurance",Not Applied,Indeed,Hybrid remote; Commercial construction
JOB-124,Legal Administrative Assistant,"Dickie, McCamey & Chilcote","Grosse Pointe, MI",,,"=IF(AND(ISNUMBER(E128),ISNUMBER(F128)),AVERAGE(E128:F128),IF(ISNUMBER(E128),E128,IF(ISNUMBER(F128),F128,"""")))",Salary,Full-time,"401(k), Health insurance, Retirement plan, Paid time off, Vision, HSA",Not Applied,Indeed,Hybrid remote; Law firm
JOB-125,Program Manager - Automotive,US Farathane,"Auburn Hills, MI 48326",,,"=IF(AND(ISNUMBER(E129),ISNUMBER(F129)),AVERAGE(E129:F129),IF(ISNUMBER(E129),E129,IF(ISNUMBER(F129),F129,"""")))",Salary,Full-time,"401(k), Health insurance, 401(k) matching, Paid time off, Vision, Dental",Not Applied,Indeed,Tier 1 automotive supplier
JOB-126,Dual Sales Manager,Holiday Inn Express & Suites,"Rochester, MI 48309",50000.0,,"=IF(AND(ISNUMBER(E130),ISNUMBER(F130)),AVERAGE(E130:F130),IF(ISNUMBER(E130),E130,IF(ISNUMBER(F130),F130,"""")))",Salary,Full-time,"Referral program, 401(k), Health insurance, Paid time off, Vision",Not Applied,Indeed,Hospitality sales
JOB-127,Guest Service Manager,Aqua Tots Swim School,"Novi, MI 48377",40000.0,45000.0,"=IF(AND(ISNUMBER(E131),ISNUMBER(F131)),AVERAGE(E131:F131),IF(ISNUMBER(E131),E131,IF(ISNUMBER(F131),F131,"""")))",Salary,Full-time,"Paid training, Opportunities for advancement",Not Applied,Indeed,"40 hrs/wk, Monday to Friday +1"
